merged_image_id,merged_file_path,merged_label_path,split,original_zip,original_split,species_inferred_from_zip,image_id,file_path,common_name,order,family,species,wing_count,forewing_type,mouthpart_type,antenna_type,antenna_type_alt,leg_specialization,body_shape,waist_shape,image_quality,annotator,visibility_notes,notes
dissosteira_carolina_img_000226,test/images/dissosteira_carolina_img_000226.jpg,test/labels/dissosteira_carolina_img_000226.txt,test,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000226,Dataset/Dissosteira carolina (Linnaeus)/img_000226.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000240,test/images/dissosteira_carolina_img_000240.jpg,test/labels/dissosteira_carolina_img_000240.txt,test,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000240,Dataset/Dissosteira carolina (Linnaeus)/img_000240.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000241,test/images/dissosteira_carolina_img_000241.jpg,test/labels/dissosteira_carolina_img_000241.txt,test,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000241,Dataset/Dissosteira carolina (Linnaeus)/img_000241.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000230,test/images/dissosteira_carolina_img_000230.jpg,test/labels/dissosteira_carolina_img_000230.txt,test,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000230,Dataset/Dissosteira carolina (Linnaeus)/img_000230.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000278_jpg,train/images/dissosteira_carolina_img_000278_jpg.jpg,train/labels/dissosteira_carolina_img_000278_jpg.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000278_JPG,,,,,Dissosteira carolina,,,,,,,,,,,,No se encontró match exacto en metadata original.
mantis_religiosa_img_000213,train/images/mantis_religiosa_img_000213.jpg,train/labels/mantis_religiosa_img_000213.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000213,Dataset/Mantis religiosa Linnaeus/img_000213.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000181,train/images/mantis_religiosa_img_000181.jpg,train/labels/mantis_religiosa_img_000181.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000181,Dataset/Mantis religiosa Linnaeus/img_000181.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000169,train/images/mantis_religiosa_img_000169.jpg,train/labels/mantis_religiosa_img_000169.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000169,Dataset/Mantis religiosa Linnaeus/img_000169.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000220,train/images/mantis_religiosa_img_000220.jpg,train/labels/mantis_religiosa_img_000220.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000220,Dataset/Mantis religiosa Linnaeus/img_000220.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000190,train/images/mantis_religiosa_img_000190.jpg,train/labels/mantis_religiosa_img_000190.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000190,Dataset/Mantis religiosa Linnaeus/img_000190.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000186,train/images/mantis_religiosa_img_000186.jpg,train/labels/mantis_religiosa_img_000186.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000186,Dataset/Mantis religiosa Linnaeus/img_000186.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000189,train/images/mantis_religiosa_img_000189.jpg,train/labels/mantis_religiosa_img_000189.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000189,Dataset/Mantis religiosa Linnaeus/img_000189.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000176,train/images/mantis_religiosa_img_000176.jpg,train/labels/mantis_religiosa_img_000176.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000176,Dataset/Mantis religiosa Linnaeus/img_000176.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000196,train/images/mantis_religiosa_img_000196.jpg,train/labels/mantis_religiosa_img_000196.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000196,Dataset/Mantis religiosa Linnaeus/img_000196.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000192,train/images/mantis_religiosa_img_000192.jpg,train/labels/mantis_religiosa_img_000192.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000192,Dataset/Mantis religiosa Linnaeus/img_000192.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000166,train/images/mantis_religiosa_img_000166.jpg,train/labels/mantis_religiosa_img_000166.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000166,Dataset/Mantis religiosa Linnaeus/img_000166.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000193,train/images/mantis_religiosa_img_000193.jpg,train/labels/mantis_religiosa_img_000193.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000193,Dataset/Mantis religiosa Linnaeus/img_000193.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000212,train/images/mantis_religiosa_img_000212.jpg,train/labels/mantis_religiosa_img_000212.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000212,Dataset/Mantis religiosa Linnaeus/img_000212.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000217,train/images/mantis_religiosa_img_000217.jpg,train/labels/mantis_religiosa_img_000217.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000217,Dataset/Mantis religiosa Linnaeus/img_000217.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000191,train/images/mantis_religiosa_img_000191.jpg,train/labels/mantis_religiosa_img_000191.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000191,Dataset/Mantis religiosa Linnaeus/img_000191.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000168,train/images/mantis_religiosa_img_000168.jpg,train/labels/mantis_religiosa_img_000168.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000168,Dataset/Mantis religiosa Linnaeus/img_000168.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000188,train/images/mantis_religiosa_img_000188.jpg,train/labels/mantis_religiosa_img_000188.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000188,Dataset/Mantis religiosa Linnaeus/img_000188.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000195,train/images/mantis_religiosa_img_000195.jpg,train/labels/mantis_religiosa_img_000195.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000195,Dataset/Mantis religiosa Linnaeus/img_000195.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000171,train/images/mantis_religiosa_img_000171.jpg,train/labels/mantis_religiosa_img_000171.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000171,Dataset/Mantis religiosa Linnaeus/img_000171.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000194,train/images/mantis_religiosa_img_000194.jpg,train/labels/mantis_religiosa_img_000194.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000194,Dataset/Mantis religiosa Linnaeus/img_000194.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000214,train/images/mantis_religiosa_img_000214.jpg,train/labels/mantis_religiosa_img_000214.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000214,Dataset/Mantis religiosa Linnaeus/img_000214.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000216,train/images/mantis_religiosa_img_000216.jpg,train/labels/mantis_religiosa_img_000216.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000216,Dataset/Mantis religiosa Linnaeus/img_000216.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000208,train/images/mantis_religiosa_img_000208.jpg,train/labels/mantis_religiosa_img_000208.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000208,Dataset/Mantis religiosa Linnaeus/img_000208.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000178,train/images/mantis_religiosa_img_000178.jpg,train/labels/mantis_religiosa_img_000178.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000178,Dataset/Mantis religiosa Linnaeus/img_000178.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000184,train/images/mantis_religiosa_img_000184.jpg,train/labels/mantis_religiosa_img_000184.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000184,Dataset/Mantis religiosa Linnaeus/img_000184.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000207,train/images/mantis_religiosa_img_000207.jpg,train/labels/mantis_religiosa_img_000207.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000207,Dataset/Mantis religiosa Linnaeus/img_000207.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000221,train/images/mantis_religiosa_img_000221.jpg,train/labels/mantis_religiosa_img_000221.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000221,Dataset/Mantis religiosa Linnaeus/img_000221.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000209,train/images/mantis_religiosa_img_000209.jpg,train/labels/mantis_religiosa_img_000209.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000209,Dataset/Mantis religiosa Linnaeus/img_000209.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000219,train/images/mantis_religiosa_img_000219.jpg,train/labels/mantis_religiosa_img_000219.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000219,Dataset/Mantis religiosa Linnaeus/img_000219.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000182,train/images/mantis_religiosa_img_000182.jpg,train/labels/mantis_religiosa_img_000182.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000182,Dataset/Mantis religiosa Linnaeus/img_000182.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000218,train/images/mantis_religiosa_img_000218.jpg,train/labels/mantis_religiosa_img_000218.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000218,Dataset/Mantis religiosa Linnaeus/img_000218.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000170,train/images/mantis_religiosa_img_000170.jpg,train/labels/mantis_religiosa_img_000170.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000170,Dataset/Mantis religiosa Linnaeus/img_000170.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000197,train/images/mantis_religiosa_img_000197.jpg,train/labels/mantis_religiosa_img_000197.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000197,Dataset/Mantis religiosa Linnaeus/img_000197.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000183,train/images/mantis_religiosa_img_000183.jpg,train/labels/mantis_religiosa_img_000183.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000183,Dataset/Mantis religiosa Linnaeus/img_000183.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000203,train/images/mantis_religiosa_img_000203.jpg,train/labels/mantis_religiosa_img_000203.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000203,Dataset/Mantis religiosa Linnaeus/img_000203.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000206,train/images/mantis_religiosa_img_000206.jpg,train/labels/mantis_religiosa_img_000206.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000206,Dataset/Mantis religiosa Linnaeus/img_000206.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000198,train/images/mantis_religiosa_img_000198.jpg,train/labels/mantis_religiosa_img_000198.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000198,Dataset/Mantis religiosa Linnaeus/img_000198.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000179,train/images/mantis_religiosa_img_000179.jpg,train/labels/mantis_religiosa_img_000179.txt,train,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000179,Dataset/Mantis religiosa Linnaeus/img_000179.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000204,train/images/mantis_religiosa_img_000204.jpg,train/labels/mantis_religiosa_img_000204.txt,train,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000204,Dataset/Mantis religiosa Linnaeus/img_000204.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000174,valid/images/mantis_religiosa_img_000174.jpg,valid/labels/mantis_religiosa_img_000174.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000174,Dataset/Mantis religiosa Linnaeus/img_000174.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000167,valid/images/mantis_religiosa_img_000167.jpg,valid/labels/mantis_religiosa_img_000167.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000167,Dataset/Mantis religiosa Linnaeus/img_000167.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000205,valid/images/mantis_religiosa_img_000205.jpg,valid/labels/mantis_religiosa_img_000205.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,test,Mantis religiosa,img_000205,Dataset/Mantis religiosa Linnaeus/img_000205.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000165,valid/images/mantis_religiosa_img_000165.jpg,valid/labels/mantis_religiosa_img_000165.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,valid,Mantis religiosa,img_000165,Dataset/Mantis religiosa Linnaeus/img_000165.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000172,valid/images/mantis_religiosa_img_000172.jpg,valid/labels/mantis_religiosa_img_000172.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000172,Dataset/Mantis religiosa Linnaeus/img_000172.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000175,valid/images/mantis_religiosa_img_000175.jpg,valid/labels/mantis_religiosa_img_000175.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000175,Dataset/Mantis religiosa Linnaeus/img_000175.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000211,valid/images/mantis_religiosa_img_000211.jpg,valid/labels/mantis_religiosa_img_000211.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000211,Dataset/Mantis religiosa Linnaeus/img_000211.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000200,valid/images/mantis_religiosa_img_000200.jpg,valid/labels/mantis_religiosa_img_000200.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,test,Mantis religiosa,img_000200,Dataset/Mantis religiosa Linnaeus/img_000200.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000173,valid/images/mantis_religiosa_img_000173.jpg,valid/labels/mantis_religiosa_img_000173.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000173,Dataset/Mantis religiosa Linnaeus/img_000173.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000185,valid/images/mantis_religiosa_img_000185.jpg,valid/labels/mantis_religiosa_img_000185.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000185,Dataset/Mantis religiosa Linnaeus/img_000185.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000202,valid/images/mantis_religiosa_img_000202.jpg,valid/labels/mantis_religiosa_img_000202.txt,valid,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000202,Dataset/Mantis religiosa Linnaeus/img_000202.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000187,test/images/mantis_religiosa_img_000187.jpg,test/labels/mantis_religiosa_img_000187.txt,test,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000187,Dataset/Mantis religiosa Linnaeus/img_000187.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000180,test/images/mantis_religiosa_img_000180.jpg,test/labels/mantis_religiosa_img_000180.txt,test,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000180,Dataset/Mantis religiosa Linnaeus/img_000180.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000199,test/images/mantis_religiosa_img_000199.jpg,test/labels/mantis_religiosa_img_000199.txt,test,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000199,Dataset/Mantis religiosa Linnaeus/img_000199.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000177,test/images/mantis_religiosa_img_000177.jpg,test/labels/mantis_religiosa_img_000177.txt,test,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000177,Dataset/Mantis religiosa Linnaeus/img_000177.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000201,test/images/mantis_religiosa_img_000201.jpg,test/labels/mantis_religiosa_img_000201.txt,test,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000201,Dataset/Mantis religiosa Linnaeus/img_000201.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
mantis_religiosa_img_000210,test/images/mantis_religiosa_img_000210.jpg,test/labels/mantis_religiosa_img_000210.txt,test,mantis-religiosa-linnaeus.yolov8.zip,train,Mantis religiosa,img_000210,Dataset/Mantis religiosa Linnaeus/img_000210.jpg,European mantid,Mantodea,Mantidae,religiosa,two_pairs,tegmina,chewing,filiform,,grasping,elongated,no_waist,,Angel,,
